Neighborhood-Latitude,Neighborhood-Longitude,Postal Code,Venue,Venue_Category,Venue_Latitude,Venue_Longitude,Count
43.644770799999996,-79.3733064,M5E,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687,1
43.644770799999996,-79.3733064,M5E,Starbucks,Coffee Shop,43.644489,-79.368639,1
43.644770799999996,-79.3733064,M5E,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996,1
43.644770799999996,-79.3733064,M5E,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991,1
43.644770799999996,-79.3733064,M5E,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494,1
43.644770799999996,-79.3733064,M5E,Eggspectation,Breakfast Spot,43.646526,-79.375134,1
43.644770799999996,-79.3733064,M5E,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548,1
43.644770799999996,-79.3733064,M5E,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049,1
43.644770799999996,-79.3733064,M5E,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633,1
43.644770799999996,-79.3733064,M5E,FARMR Eatery & Catering,Bistro,43.648419863375096,-79.37027379521088,1
43.644770799999996,-79.3733064,M5E,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588,1
43.644770799999996,-79.3733064,M5E,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523,1
43.644770799999996,-79.3733064,M5E,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953,1
43.644770799999996,-79.3733064,M5E,Garrison Bespoke,Tailor Shop,43.648102,-79.376334,1
43.644770799999996,-79.3733064,M5E,Chotto Matte,Japanese Restaurant,43.646473,-79.378782,1
43.644770799999996,-79.3733064,M5E,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482,1
43.644770799999996,-79.3733064,M5E,Alexandro's World Famous Gyros,Greek Restaurant,43.6416627086796,-79.3752137736969,1
43.644770799999996,-79.3733064,M5E,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033,1
43.644770799999996,-79.3733064,M5E,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817,1
43.644770799999996,-79.3733064,M5E,The Old Spaghetti Factory,Italian Restaurant,43.64696445846655,-79.37440258334287,1
43.644770799999996,-79.3733064,M5E,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427,1
43.644770799999996,-79.3733064,M5E,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407,1
43.644770799999996,-79.3733064,M5E,Mos Mos,Coffee Shop,43.64163954520267,-79.3775517786762,1
43.644770799999996,-79.3733064,M5E,The Works Gourmet Burger Bistro,Restaurant,43.648742,-79.374142,1
43.644770799999996,-79.3733064,M5E,Olympic Cheese,Cheese Shop,43.64870154739154,-79.37154069441475,1
43.644770799999996,-79.3733064,M5E,Sugar Beach,Beach,43.643379816203485,-79.36744155499679,1
43.644770799999996,-79.3733064,M5E,Harbour 60 Toronto,Steakhouse,43.64222021431867,-79.37794459004243,1
43.644770799999996,-79.3733064,M5E,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685,1
43.644770799999996,-79.3733064,M5E,C'est What,Beer Bar,43.64842583928427,-79.37343925237656,1
43.6890256,-79.453512,M6E,Nairn Park,Park,43.69065390931841,-79.4562995791835,1
43.6890256,-79.453512,M6E,Maximum Woman,Women's Store,43.69065130310669,-79.45633320240984,1
43.6890256,-79.453512,M6E,Fairbanks Pool,Pool,43.69195850094914,-79.44892151240036,1
43.6890256,-79.453512,M6E,Fairbank Memorial Park,Park,43.69202800194052,-79.44892353333186,1
43.7709921,-79.21691740000001,M1G,Starbucks,Coffee Shop,43.770037201625215,-79.22115586641958,1
43.7709921,-79.21691740000001,M1G,Tim Hortons,Coffee Shop,43.7708270725628,-79.22307810384153,1
43.7709921,-79.21691740000001,M1G,Korean Grill House,Korean Restaurant,43.7708117291354,-79.21450208834013,1
43.7709921,-79.21691740000001,M1G,Toronto Ali Sami Yen Spor Kompleksi (Lionhill),Soccer Field,43.76767,-79.21821,1
43.7090604,-79.3634517,M4G,Local Leaside,Sports Bar,43.71001166793114,-79.36351433524794,1
43.7090604,-79.3634517,M4G,LCBO,Liquor Store,43.710571304463954,-79.36028703241085,1
43.7090604,-79.3634517,M4G,Rack Attack,Sporting Goods Shop,43.70693351467496,-79.36226108591485,1
43.7090604,-79.3634517,M4G,Olde Yorke Fish & Chips,Fish & Chips Shop,43.706141306111306,-79.3618288170822,1
43.7090604,-79.3634517,M4G,CrossFit Toronto,Gym,43.7080995557005,-79.35905992984772,1
43.7090604,-79.3634517,M4G,The Leaside Pub,Restaurant,43.7104676,-79.3638477,1
43.7090604,-79.3634517,M4G,Enduro Sport,Bike Shop,43.70605947915959,-79.36183454315712,1
43.7090604,-79.3634517,M4G,Aroma Espresso Bar,Coffee Shop,43.70561065613986,-79.36077468518098,1
43.7090604,-79.3634517,M4G,Bulk Barn,Grocery Store,43.70611573147322,-79.36054145695127,1
43.7090604,-79.3634517,M4G,Longo's,Supermarket,43.70643262604979,-79.35975310254634,1
43.7090604,-79.3634517,M4G,PetSmart,Pet Store,43.7126819,-79.3626365,1
43.7090604,-79.3634517,M4G,Booster Juice,Smoothie Shop,43.70617277,-79.36065194,1
43.7090604,-79.3634517,M4G,Kintako Japanese Restaurant,Sushi Restaurant,43.71159659251094,-79.36396207124376,1
43.7090604,-79.3634517,M4G,South St. Burger,Burger Joint,43.71051026319384,-79.36158441272885,1
43.7090604,-79.3634517,M4G,Tim Hortons,Coffee Shop,43.70562930215073,-79.36102831503376,1
43.7090604,-79.3634517,M4G,Five Guys,Burger Joint,43.70554090286243,-79.36124932941571,1
43.7090604,-79.3634517,M4G,Winners,Department Store,43.7094205909056,-79.36093211174,1
43.7090604,-79.3634517,M4G,Leaside Village,Shopping Mall,43.70568229146645,-79.36077693042236,1
43.7090604,-79.3634517,M4G,Subway,Sandwich Place,43.710410108561625,-79.36185814836224,1
43.7090604,-79.3634517,M4G,Cupcakes,Dessert Shop,43.70602656677556,-79.36086417950665,1
43.7090604,-79.3634517,M4G,Golf Town,Sporting Goods Shop,43.7092672087377,-79.3622276186943,1
43.7090604,-79.3634517,M4G,TD Canada Trust Branch and ATM,Bank,43.7116872,-79.3637718,1
43.7090604,-79.3634517,M4G,RBC Royal Bank,Bank,43.71014782237411,-79.36311534233931,1
43.7090604,-79.3634517,M4G,Starbucks,Coffee Shop,43.706564,-79.359591,1
43.7090604,-79.3634517,M4G,Amsterdam Barrel House,Brewery,43.70602053200777,-79.36132913641597,1
43.7090604,-79.3634517,M4G,The Beer Store,Beer Store,43.7057389,-79.3604382,1
43.7090604,-79.3634517,M4G,Sunset Grill,Breakfast Spot,43.71008051140994,-79.36252937590784,1
43.7090604,-79.3634517,M4G,SportChek,Sporting Goods Shop,43.70985360457569,-79.36045518457757,1
43.7090604,-79.3634517,M4G,Linen Chest,Furniture / Home Store,43.70693984029428,-79.35987973289845,1
43.7090604,-79.3634517,M4G,Best Buy,Electronics Store,43.709255121223215,-79.36168044805527,1
43.7090604,-79.3634517,M4G,Pier 1 Imports,Furniture / Home Store,43.7133394919619,-79.3643121421883,1
43.7090604,-79.3634517,M4G,Mucho Burrito Fresh Mexican Grill,Mexican Restaurant,43.706746,-79.361707,1
43.7090604,-79.3634517,M4G,The Great Canadian Bagel,Bagel Shop,43.71327461980094,-79.36502672732136,1
43.6579524,-79.3873826,M5G,Jimmy's Coffee,Coffee Shop,43.65842123574496,-79.38561319551111,1
43.6579524,-79.3873826,M5G,Tim Hortons,Coffee Shop,43.658569999999976,-79.38512341104502,1
43.6579524,-79.3873826,M5G,Somethin' 2 Talk About,Middle Eastern Restaurant,43.65839479027968,-79.38533765920816,1
43.6579524,-79.3873826,M5G,Hailed Coffee,Coffee Shop,43.65883296982352,-79.38368351986598,1
43.6579524,-79.3873826,M5G,Neo Coffee Bar,Coffee Shop,43.66014,-79.38587,1
43.6579524,-79.3873826,M5G,The Queen and Beaver Public House,Gastropub,43.65747228208784,-79.38352412327917,1
43.6579524,-79.3873826,M5G,Panago,Pizza Place,43.65825817735338,-79.38431282558368,1
43.6579524,-79.3873826,M5G,The Elm Tree Restaurant,Modern European Restaurant,43.65739749535259,-79.38376054171513,1
43.6579524,-79.3873826,M5G,KAKA,Japanese Restaurant,43.65745745164475,-79.38419169987876,1
43.6579524,-79.3873826,M5G,Japango,Sushi Restaurant,43.65526771691681,-79.38516506734886,1
43.6579524,-79.3873826,M5G,Chatime 日出茶太,Bubble Tea Shop,43.65554164147378,-79.38468427043244,1
43.6579524,-79.3873826,M5G,Bubble Bath & Spa,Spa,43.65904951746615,-79.38534357912432,1
43.6579524,-79.3873826,M5G,Mercatto,Italian Restaurant,43.660390911898546,-79.38766421192705,1
43.6579524,-79.3873826,M5G,Red Lobster,Seafood Restaurant,43.656328,-79.383621,1
43.6579524,-79.3873826,M5G,College Park Area,Park,43.659453,-79.383785,1
43.6579524,-79.3873826,M5G,Banh Mi Boys,Sandwich Place,43.659292,-79.381949,1
43.6579524,-79.3873826,M5G,Poke Guys,Poke Place,43.65489527525682,-79.38505238381624,1
43.6579524,-79.3873826,M5G,Scaddabush Italian Kitchen & Bar,Italian Restaurant,43.658920292028725,-79.38289105381784,1
43.6579524,-79.3873826,M5G,MUJI,Miscellaneous Shop,43.656024,-79.383284,1
43.6579524,-79.3873826,M5G,Textile Museum of Canada,Art Museum,43.65439630500274,-79.38650010906946,1
43.6579524,-79.3873826,M5G,Starbucks,Coffee Shop,43.65945605353152,-79.39041123272168,1
43.6579524,-79.3873826,M5G,Silver Snail Comics,Comic Shop,43.65703137958407,-79.38140310220501,1
43.6579524,-79.3873826,M5G,Vegetarian Haven,Vegetarian / Vegan Restaurant,43.656016028357094,-79.3927577742003,1
43.6579524,-79.3873826,M5G,Duke's Refresher + Bar,Bar,43.65897985683036,-79.38294890507811,1
43.6579524,-79.3873826,M5G,Cafe Plenty,Café,43.65457125894357,-79.38944976536852,1
43.6579524,-79.3873826,M5G,The Library Specialty Coffee,Coffee Shop,43.65441282740799,-79.39090161351724,1
43.6579524,-79.3873826,M5G,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),Dessert Shop,43.65606287245643,-79.38369472446465,1
43.6579524,-79.3873826,M5G,Jimmy's Coffee,Café,43.65582710322224,-79.39204216888555,1
43.6579524,-79.3873826,M5G,The Yoga Sanctuary,Yoga Studio,43.661499497597596,-79.38363613350754,1
43.6579524,-79.3873826,M5G,Marshalls,Department Store,43.659308,-79.3824621,1
43.6579524,-79.3873826,M5G,Coffee Public,Coffee Shop,43.66076299149323,-79.38618409033066,1
43.6579524,-79.3873826,M5G,DoubleTree by Hilton,Hotel,43.6546083,-79.3859415,1
43.6579524,-79.3873826,M5G,Hangry Burger,Burger Joint,43.66070999694819,-79.38283826775837,1
43.6579524,-79.3873826,M5G,Sambuca Grill,Italian Restaurant,43.656109861046346,-79.39294644724129,1
43.6579524,-79.3873826,M5G,Toronto Vegetarian Association,Office,43.655953,-79.392854,1
43.6579524,-79.3873826,M5G,Coco Fresh Tea & Juice,Bubble Tea Shop,43.65865989038909,-79.38204032226336,1
43.6579524,-79.3873826,M5G,Hard Candy Fitness,Gym / Fitness Center,43.659556180497816,-79.38244024080487,1
43.6579524,-79.3873826,M5G,JOEY Eaton Centre,New American Restaurant,43.6560936540828,-79.38187792357716,1
43.6579524,-79.3873826,M5G,freshii,Salad Place,43.66128623053018,-79.38396405932683,1
43.6579524,-79.3873826,M5G,Starbucks,Coffee Shop,43.65596912045543,-79.38268426666406,1
43.669542,-79.4225637,M6G,Fiesta Farms,Grocery Store,43.66847077052224,-79.42048512748114,1
43.669542,-79.4225637,M6G,Contra Cafe,Café,43.669107144072974,-79.42610471852032,1
43.669542,-79.4225637,M6G,Starbucks,Coffee Shop,43.67153,-79.4214,1
43.669542,-79.4225637,M6G,Vinny’s Panini,Italian Restaurant,43.67067884412717,-79.42614819830024,1
43.669542,-79.4225637,M6G,Scout and Cash Caffe,Café,43.66735987720157,-79.41993774586636,1
43.669542,-79.4225637,M6G,Universal Grill,Diner,43.670549820711926,-79.42654054306477,1
43.669542,-79.4225637,M6G,Actinolite,Restaurant,43.66785822046965,-79.42805427320322,1
43.669542,-79.4225637,M6G,Stubbe Chocolates,Candy Store,43.67156577026589,-79.42128899001831,1
43.669542,-79.4225637,M6G,Faema Caffe,Café,43.6710456734398,-79.41929697990417,1
43.669542,-79.4225637,M6G,Loblaws,Grocery Store,43.671657,-79.421364,1
43.669542,-79.4225637,M6G,Marlenes Just Babies,Baby Store,43.671824,-79.420499,1
43.669542,-79.4225637,M6G,Sobeys Dupont,Grocery Store,43.670977,-79.427573,1
43.669542,-79.4225637,M6G,Dupont Disco,Nightclub,43.67048982553482,-79.42661141389264,1
43.669542,-79.4225637,M6G,Marian Engel Park,Park,43.67375357657298,-79.42398759247811,1
43.669542,-79.4225637,M6G,Garrison Creek Park,Park,43.67168977827157,-79.42780494689941,1
43.669542,-79.4225637,M6G,Foto Grocery,Grocery Store,43.66797858931121,-79.42821689567089,1
43.773136,-79.23947609999999,M1H,Drupati's Roti & Doubles,Caribbean Restaurant,43.775222138791534,-79.24167761001029,1
43.773136,-79.23947609999999,M1H,Federick Restaurant,Hakka Restaurant,43.77469659057996,-79.24114242818267,1
43.773136,-79.23947609999999,M1H,Thai One On,Thai Restaurant,43.77446763641413,-79.24126833717742,1
43.773136,-79.23947609999999,M1H,TD Canada Trust,Bank,43.7748302,-79.2412514,1
43.773136,-79.23947609999999,M1H,Centennial Recreation Centre,Athletics & Sports,43.77459330890341,-79.23649962433035,1
43.773136,-79.23947609999999,M1H,Petro-Canada,Gas Station,43.774106,-79.243097,1
43.773136,-79.23947609999999,M1H,B&A Bakery,Bakery,43.77439074389114,-79.24387684648542,1
43.773136,-79.23947609999999,M1H,The Avenue,Lounge,43.77243726897931,-79.24196241109247,1
43.773136,-79.23947609999999,M1H,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.7759298356196,-79.23532833470263,1
43.8037622,-79.3634517,M2H,Eagle's Nest Golf Club,Golf Course,43.805454826002794,-79.36418592243415,1
43.8037622,-79.3634517,M2H,New York Fries,Fast Food Restaurant,43.80366383775661,-79.36390544874158,1
43.8037622,-79.3634517,M2H,AY Jackson Pool,Pool,43.804515413699576,-79.36613821581467,1
43.8037622,-79.3634517,M2H,Villa Madina,Mediterranean Restaurant,43.80168506227364,-79.36393844569061,1
43.8037622,-79.3634517,M2H,Duncan Creek Park,Dog Run,43.80553928816196,-79.36069456944033,1
43.8037622,-79.3634517,M2H,A.Y. Jackson Secondary School Track,Athletics & Sports,43.80506848683886,-79.36667715153746,1
43.7543283,-79.4422593,M3H,Wolfie's Deli,Deli / Bodega,43.754875481443555,-79.44243785404784,1
43.7543283,-79.4422593,M3H,Bagel Plus,Restaurant,43.75539484400371,-79.4406859789969,1
43.7543283,-79.4422593,M3H,Starbucks,Coffee Shop,43.755797,-79.440471,1
43.7543283,-79.4422593,M3H,Best for Bride in Toronto,Bridal Shop,43.7557891,-79.4378344,1
43.7543283,-79.4422593,M3H,Tim Hortons,Coffee Shop,43.75476686520758,-79.44325044751167,1
43.7543283,-79.4422593,M3H,Orly Restaurant & Grill,Middle Eastern Restaurant,43.754493246006334,-79.44350727697311,1
43.7543283,-79.4422593,M3H,Dairy Queen,Ice Cream Shop,43.75567964325238,-79.44016579234159,1
43.7543283,-79.4422593,M3H,TD Canada Trust,Bank,43.7562323,-79.4390254,1
43.7543283,-79.4422593,M3H,Subway,Sandwich Place,43.755741275340625,-79.44050193032683,1
43.7543283,-79.4422593,M3H,Wakame Sushi,Sushi Restaurant,43.755382185036986,-79.44094461257187,1
43.7543283,-79.4422593,M3H,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.754671343663034,-79.44274006861691,1
43.7543283,-79.4422593,M3H,Wimpy's Diner,Diner,43.75620987159905,-79.43929448082638,1
43.7543283,-79.4422593,M3H,RBC Royal Bank,Bank,43.755697951682755,-79.43818263436917,1
43.7543283,-79.4422593,M3H,Pizza Pizza,Pizza Place,43.75531145041057,-79.44112566629565,1
43.7543283,-79.4422593,M3H,Sheppard Plaza,Shopping Mall,43.75569512647938,-79.43961347354475,1
43.7543283,-79.4422593,M3H,Petro-Canada,Gas Station,43.755112,-79.438838,1
43.7543283,-79.4422593,M3H,Shoppers Drug Mart,Pharmacy,43.756239,-79.439599,1
43.7543283,-79.4422593,M3H,Metro,Supermarket,43.75608379050764,-79.43978950381364,1
43.7543283,-79.4422593,M3H,Rogers,Mobile Phone Shop,43.756052653816894,-79.44036757175827,1
43.7543283,-79.4422593,M3H,Yogurty's,Frozen Yogurt Shop,43.756190568366485,-79.43941837290544,1
43.7543283,-79.4422593,M3H,Burnett Park,Park,43.75758512081283,-79.43985525270034,1
43.7053689,-79.34937190000001,M4H,Costco,Warehouse Store,43.70705091308799,-79.3480933503406,1
43.7053689,-79.34937190000001,M4H,Iqbal Kebab & Sweet Centre,Indian Restaurant,43.705923230061344,-79.35152127765924,1
43.7053689,-79.34937190000001,M4H,Fit4Less,Gym,43.705689,-79.346018,1
43.7053689,-79.34937190000001,M4H,Bikram Yoga East York,Yoga Studio,43.70545001006983,-79.35144826217264,1
43.7053689,-79.34937190000001,M4H,Shoppers Drug Mart,Pharmacy,43.70581,-79.347044,1
43.7053689,-79.34937190000001,M4H,Subway,Sandwich Place,43.704596336290024,-79.34967021023124,1
43.7053689,-79.34937190000001,M4H,Hero Certified Burgers,Burger Joint,43.70551137025456,-79.34706447492002,1
43.7053689,-79.34937190000001,M4H,Iqbal foods,Grocery Store,43.70575095291481,-79.35205378554073,1
43.7053689,-79.34937190000001,M4H,Hakka Garden,Indian Restaurant,43.704578351261326,-79.34977027417523,1
43.7053689,-79.34937190000001,M4H,Petro-Canada,Gas Station,43.704058,-79.348094,1
43.7053689,-79.34937190000001,M4H,Tim Hortons,Coffee Shop,43.7050898,-79.3505453,1
43.7053689,-79.34937190000001,M4H,Pizza Pizza,Pizza Place,43.705564293137044,-79.34713894303022,1
43.7053689,-79.34937190000001,M4H,A&W,Fast Food Restaurant,43.706275,-79.34467,1
43.7053689,-79.34937190000001,M4H,TD Canada Trust,Bank,43.7063562,-79.3456426,1
43.7053689,-79.34937190000001,M4H,Food Basics,Supermarket,43.70531094557909,-79.34732168914252,1
43.7053689,-79.34937190000001,M4H,Quiznos,Sandwich Place,43.705887244788975,-79.34702342783567,1
43.7053689,-79.34937190000001,M4H,Cross Fit Quantum,Gym / Fitness Center,43.70688280775818,-79.35081900071673,1
43.7053689,-79.34937190000001,M4H,Dollarama,Discount Store,43.705689,-79.346018,1
43.7053689,-79.34937190000001,M4H,Swiss Chalet,Restaurant,43.707786042366365,-79.34413242874473,1
43.7053689,-79.34937190000001,M4H,LCBO,Liquor Store,43.706700447882305,-79.34501827004178,1
43.7053689,-79.34937190000001,M4H,Leaside park,Park,43.70217669622919,-79.35137675914693,1
43.65057120000001,-79.3845675,M5H,Nathan Phillips Square,Plaza,43.65227047322295,-79.38351631164551,1
43.65057120000001,-79.3845675,M5H,The Keg Steakhouse + Bar - York Street,Restaurant,43.64998659318569,-79.38410336664538,1
43.65057120000001,-79.3845675,M5H,Four Seasons Centre for the Performing Arts,Concert Hall,43.650592,-79.385806,1
43.65057120000001,-79.3845675,M5H,Shangri-La Toronto,Hotel,43.64912919417502,-79.3865566853963,1
43.65057120000001,-79.3845675,M5H,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075,1
43.65057120000001,-79.3845675,M5H,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233,1
43.65057120000001,-79.3845675,M5H,Soho House Toronto,Speakeasy,43.64873430659662,-79.38654117564838,1
43.65057120000001,-79.3845675,M5H,Adelaide Club Toronto,Gym / Fitness Center,43.64927944291712,-79.38192123284551,1
43.65057120000001,-79.3845675,M5H,Cafe Landwer,Café,43.64875349932059,-79.3853673607289,1
43.65057120000001,-79.3845675,M5H,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223,1
43.65057120000001,-79.3845675,M5H,Downtown Toronto,Neighborhood,43.65323167517444,-79.38529600606677,1
43.65057120000001,-79.3845675,M5H,Ruth's Chris Steak House,Steakhouse,43.6499174,-79.3857238,1
43.65057120000001,-79.3845675,M5H,M Square Coffee Co,Coffee Shop,43.65121797253777,-79.38355459932247,1
43.65057120000001,-79.3845675,M5H,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475,1
43.65057120000001,-79.3845675,M5H,Hilton,Hotel,43.6499459,-79.385479,1
43.65057120000001,-79.3845675,M5H,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168,1
43.65057120000001,-79.3845675,M5H,Friendly Stranger - Cannabis Culture Shop,Smoke Shop,43.650386666114635,-79.38852348995324,1
43.65057120000001,-79.3845675,M5H,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041,1
43.65057120000001,-79.3845675,M5H,Toronto PATH System,General Travel,43.64990340698978,-79.3830527039004,1
43.65057120000001,-79.3845675,M5H,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614,1
43.65057120000001,-79.3845675,M5H,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467,1
43.65057120000001,-79.3845675,M5H,Lobby Lounge at the Shangri-La Toronto,Lounge,43.64915499986854,-79.38654574367817,1
43.65057120000001,-79.3845675,M5H,Old City Hall,Monument / Landmark,43.652008800876125,-79.3817442232328,1
43.65057120000001,-79.3845675,M5H,Pilot Coffee Roasters,Coffee Shop,43.648835391245896,-79.3809358125033,1
43.65057120000001,-79.3845675,M5H,Kojin,Colombian Restaurant,43.64939770725357,-79.38609106624851,1
43.65057120000001,-79.3845675,M5H,Maman,Café,43.64830873804684,-79.38225333898805,1
43.65057120000001,-79.3845675,M5H,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829,1
43.65057120000001,-79.3845675,M5H,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457,1
43.65057120000001,-79.3845675,M5H,Pai,Thai Restaurant,43.64792310735613,-79.38857932631602,1
43.65057120000001,-79.3845675,M5H,Burrito Boyz,Burrito Place,43.6484455955513,-79.3879951787513,1
43.65057120000001,-79.3845675,M5H,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949,1
43.65057120000001,-79.3845675,M5H,The Burger's Priest,Fast Food Restaurant,43.64864328298093,-79.38753876719665,1
43.65057120000001,-79.3845675,M5H,HotBlack Coffee,Coffee Shop,43.65036434800487,-79.38866907575726,1
43.65057120000001,-79.3845675,M5H,Civello Salon & Spa,Salon / Barbershop,43.6500197743058,-79.38940017059696,1
43.65057120000001,-79.3845675,M5H,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328,1
43.65057120000001,-79.3845675,M5H,Daily Press Juicery,Juice Bar,43.65038785952372,-79.38879174332155,1
43.65057120000001,-79.3845675,M5H,Hudson's Bay,Department Store,43.652039815876805,-79.38039146122816,1
43.65057120000001,-79.3845675,M5H,Byblos Toronto,Mediterranean Restaurant,43.647615054171766,-79.3883810317138,1
43.65057120000001,-79.3845675,M5H,King Taps,Gastropub,43.648475974183,-79.38205778358744,1
43.65057120000001,-79.3845675,M5H,Momofuku Noodle Bar,Noodle House,43.6493658716176,-79.38621652451032,1
43.66900510000001,-79.4422593,M6H,The Greater Good Bar,Bar,43.669409,-79.439267,1
43.66900510000001,-79.4422593,M6H,Parallel,Middle Eastern Restaurant,43.66951635632503,-79.43872770646192,1
43.66900510000001,-79.4422593,M6H,FreshCo,Grocery Store,43.66791838591585,-79.44075425394298,1
43.66900510000001,-79.4422593,M6H,Blood Brothers Brewing,Brewery,43.66994369492681,-79.43653285503387,1
43.66900510000001,-79.4422593,M6H,Happy Bakery & Pastries,Bakery,43.66705039063128,-79.44179124412831,1
43.66900510000001,-79.4422593,M6H,Nova Era Bakery,Bakery,43.66988647609785,-79.43758190821525,1
43.66900510000001,-79.4422593,M6H,The Sovereign,Café,43.673115708192206,-79.44026498681781,1
43.66900510000001,-79.4422593,M6H,Rehearsal Factory,Music Venue,43.66887675155326,-79.44360330056674,1
43.66900510000001,-79.4422593,M6H,TD Canada Trust,Bank,43.6679341,-79.4416984,1
43.66900510000001,-79.4422593,M6H,Food Basics,Supermarket,43.6668856311364,-79.44669127467023,1
43.66900510000001,-79.4422593,M6H,Rexall,Pharmacy,43.667504,-79.442086,1
43.66900510000001,-79.4422593,M6H,Shoppers Drug Mart,Pharmacy,43.666745,-79.447446,1
43.66900510000001,-79.4422593,M6H,Wallace Emerson Park,Park,43.66693250395496,-79.4394486237563,1
43.66900510000001,-79.4422593,M6H,Modern Furniture Knockoffs,Furniture / Home Store,43.66879344781887,-79.43891560741953,1
43.7447342,-79.23947609999999,M1J,McCowan Park,Playground,43.74508851212816,-79.239335687338,1
43.7447342,-79.23947609999999,M1J,Live Long Artistry,Health & Beauty Service,43.74139068978196,-79.23641860485077,1
43.7785175,-79.3465557,M2J,SilverCity,Movie Theater,43.77868093228815,-79.3440850072426,1
43.7785175,-79.3465557,M2J,The LEGO Store,Toy / Game Store,43.77820727238842,-79.34348299621146,1
43.7785175,-79.3465557,M2J,Moxie's Classic Grill,American Restaurant,43.777778810576905,-79.34318499889385,1
43.7785175,-79.3465557,M2J,CF Fairview Mall,Shopping Mall,43.777993908591895,-79.34366510981064,1
43.7785175,-79.3465557,M2J,Shoppers Drug Mart,Pharmacy,43.77817,-79.345014,1
43.7785175,-79.3465557,M2J,DAVIDsTEA,Tea Room,43.77759332519533,-79.34508888051846,1
43.7785175,-79.3465557,M2J,Purdys Chocolatier,Chocolate Shop,43.77816,-79.344154,1
43.7785175,-79.3465557,M2J,New York Fries - Fairview Mall,Restaurant,43.77860499015611,-79.34357713182652,1
43.7785175,-79.3465557,M2J,Hero Certified Burgers,Burger Joint,43.7772948385197,-79.34458372068603,1
43.7785175,-79.3465557,M2J,Apple Fairview,Electronics Store,43.7778832,-79.3437891,1
43.7785175,-79.3465557,M2J,Michel's Baguette,Bakery,43.77708227220403,-79.34455653003414,1
43.7785175,-79.3465557,M2J,Old Navy,Clothing Store,43.7779901,-79.3440914,1
43.7785175,-79.3465557,M2J,De Berardini's,Salon / Barbershop,43.77806925637981,-79.34264197549473,1
43.7785175,-79.3465557,M2J,Booster Juice,Juice Bar,43.77742786,-79.3449699,1
43.7785175,-79.3465557,M2J,Ten Ren's Tea Time,Juice Bar,43.777158444629066,-79.34453087278449,1
43.7785175,-79.3465557,M2J,Aroma Espresso Bar,Coffee Shop,43.777700197902725,-79.34465166972005,1
43.7785175,-79.3465557,M2J,Hudson's Bay,Department Store,43.777830351654046,-79.34304327486974,1
43.7785175,-79.3465557,M2J,Starbucks,Coffee Shop,43.77799,-79.344091,1
43.7785175,-79.3465557,M2J,Fairview Library Theatre,Theater,43.779018057023805,-79.34652599431665,1
43.7785175,-79.3465557,M2J,H&M,Clothing Store,43.77754859086118,-79.34560423018411,1
43.7785175,-79.3465557,M2J,TD Canada Trust,Bank,43.777763,-79.345974,1
43.7785175,-79.3465557,M2J,Tommy Hilfiger,Clothing Store,43.77742747193735,-79.34589327979445,1
43.7785175,-79.3465557,M2J,Fairview Mall Food Garden,Food Court,43.77836930887007,-79.34321606591291,1
43.7785175,-79.3465557,M2J,LCBO,Liquor Store,43.77895496200283,-79.34504796258686,1
43.7785175,-79.3465557,M2J,EB Games,Video Game Store,43.7781866230844,-79.3433096596408,1
43.7785175,-79.3465557,M2J,Thai Express,Restaurant,43.77799,-79.344091,1
